timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.351135,-0.375434,0.521755,0,0,0,0,0
-360,2.330888,-0.363837,0.526254,0,0,0,0,0
-320,2.307089,-0.352384,0.530086,0,0,0,0,0
-280,2.282717,-0.336518,0.53002,0,0,0,0,0
-240,2.25841,-0.316419,0.526794,0,0,0,0,0
-200,2.233465,-0.295206,0.520071,0,0,0,0,0
-160,2.20506,-0.276267,0.51187,0,0,0,0,0
-120,2.17611,-0.254923,0.502867,0,0,0,0,0
-80,2.143833,-0.235423,0.493271,0,0,0,0,0
-40,2.110936,-0.21357,0.482775,0,0,0,0,0
0,2.079376,-0.186931,0.472027,0,0,0,0,0
