timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.808433,0.288676,0.643788,1,1,1,1,1
-360,2.829157,0.274975,0.628435,1,1,1,1,1
-320,2.853182,0.277269,0.610874,1,1,1,1,1
-280,2.87749,0.284564,0.595488,1,1,1,1,1
-240,2.898752,0.292969,0.576398,1,1,1,1,1
-200,2.923534,0.305398,0.567674,1,1,1,1,1
-160,2.941504,0.324876,0.55662,1,1,1,1,1
-120,2.960994,0.343007,0.543864,1,1,1,1,1
-80,2.977114,0.366602,0.533719,1,1,1,1,1
-40,2.996419,0.388743,0.527246,1,1,1,1,1
0,3.021696,0.401607,0.518822,1,1,1,1,1
