timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.146606,0.249262,-0.004984,1,1,1,1,1
-360,2.17338,0.248962,0.002572,1,1,1,1,1
-320,2.20101,0.249942,0.012889,1,1,1,1,1
-280,2.22659,0.249762,0.021252,1,1,1,1,1
-240,2.251432,0.248949,0.028106,1,1,1,1,1
-200,2.275889,0.24762,0.036357,1,1,1,1,1
-160,2.300395,0.243646,0.043796,1,1,1,1,1
-120,2.324627,0.239083,0.051682,1,1,1,1,1
-80,2.349368,0.23546,0.058416,1,1,1,1,1
-40,2.37409,0.234342,0.065618,1,1,1,1,1
0,2.399102,0.231717,0.071727,1,1,1,1,1
