timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.735499,-0.51887,-0.111116,1,1,1,1,1
-360,2.762087,-0.529541,-0.114741,1,1,1,1,1
-320,2.786878,-0.535483,-0.117488,1,1,1,1,1
-280,2.812488,-0.539546,-0.123459,1,1,1,1,1
-240,2.839122,-0.54337,-0.123608,1,1,1,1,1
-200,2.865017,-0.550239,-0.125498,1,1,1,1,1
-160,2.889971,-0.560922,-0.127373,1,1,1,1,1
-120,2.914598,-0.570724,-0.131127,1,1,1,1,1
-80,2.931693,-0.551177,-0.132062,1,1,1,1,1
-40,2.944883,-0.52943,-0.13159,1,1,1,1,1
0,2.953676,-0.510913,-0.124339,1,1,1,1,1
