timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.144703,0.676541,-0.010494,0,1,1,1,1
-360,5.133065,0.647082,0.001874,0,1,1,1,1
-320,5.120224,0.619246,0.015594,0,1,1,1,1
-280,5.110769,0.588561,0.024086,0,1,1,1,1
-240,5.101797,0.560409,0.034608,0,1,1,1,1
-200,5.094488,0.532626,0.042189,0,1,1,1,1
-160,5.09723,0.506207,0.050607,0,1,1,1,1
-120,5.098211,0.480827,0.058663,0,1,1,1,1
-80,5.101184,0.456961,0.066875,0,1,1,1,1
-40,5.105834,0.43389,0.070258,0,1,1,1,1
0,5.108701,0.412431,0.07051,0,1,1,1,1
