timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.124729,1.126943,-1.039149,0,1,1,1,1
-360,3.163321,1.116709,-1.021005,0,1,1,1,1
-320,3.20372,1.10406,-1.00149,0,1,1,1,1
-280,3.246999,1.0904,-0.982212,0,1,1,1,1
-240,3.264659,1.084909,-0.936454,0,1,1,1,1
-200,3.264499,1.080416,-0.884997,0,1,1,1,1
-160,3.265361,1.074903,-0.833979,0,1,1,1,1
-120,3.26002,1.070375,-0.784935,0,1,1,1,1
-80,3.229723,1.05799,-0.750674,0,1,1,1,1
-40,3.20409,1.040857,-0.721508,0,1,1,1,1
0,3.184612,1.024383,-0.693711,0,1,1,1,1
