timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.282942,0.450471,-1.092495,0,0,1,1,1
-360,5.306905,0.441007,-1.076726,0,0,1,1,1
-320,5.334047,0.431968,-1.058166,0,0,1,1,1
-280,5.366722,0.427104,-1.039844,0,0,1,1,1
-240,5.402238,0.426453,-1.018677,0,0,1,1,1
-200,5.436759,0.424084,-0.991023,0,0,1,1,1
-160,5.473503,0.4215,-0.962731,0,0,1,1,1
-120,5.511308,0.41145,-0.932149,0,0,1,1,1
-80,5.548689,0.409032,-0.896319,0,0,1,1,1
-40,5.59323,0.41641,-0.867475,0,0,1,1,1
0,5.63764,0.427158,-0.839146,0,0,1,1,1
