timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.965231,0.280223,-1.09447,1,1,1,1,1
-360,1.969223,0.273326,-1.084518,1,1,1,1,1
-320,1.974347,0.266227,-1.073923,1,1,1,1,1
-280,1.978625,0.260058,-1.064869,1,1,1,1,1
-240,1.983043,0.254322,-1.057272,1,1,1,1,1
-200,1.987125,0.248138,-1.048733,1,1,1,1,1
-160,1.992062,0.24156,-1.040277,1,1,1,1,1
-120,1.99745,0.235223,-1.031781,1,1,1,1,1
-80,2.002448,0.229509,-1.02315,1,1,1,1,1
-40,2.007229,0.223736,-1.015943,1,1,1,1,1
0,2.01126,0.217669,-1.010842,1,1,1,1,1
