timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.750689,-0.676605,-1.128721,1,1,1,1,1
-360,3.749781,-0.67573,-1.127793,1,1,1,1,1
-320,3.747392,-0.675116,-1.126627,1,1,1,1,1
-280,3.743057,-0.674203,-1.124483,1,1,1,1,1
-240,3.737696,-0.673067,-1.121944,1,1,1,1,1
-200,3.731261,-0.671179,-1.119005,1,1,1,1,1
-160,3.725458,-0.668344,-1.113939,1,1,1,1,1
-120,3.720361,-0.663517,-1.107062,1,1,1,1,1
-80,3.714719,-0.659372,-1.099578,1,1,1,1,1
-40,3.709802,-0.656112,-1.093547,1,1,1,1,1
0,3.705902,-0.65375,-1.08913,1,1,1,1,1
