timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.260088,2.123142,-0.748893,1,1,1,1,1
-360,3.285642,2.105363,-0.733464,1,1,1,1,1
-320,3.306028,2.082033,-0.714568,1,1,1,1,1
-280,3.321982,2.053674,-0.699305,1,1,1,1,1
-240,3.330421,2.023783,-0.67919,1,1,1,1,1
-200,3.343006,1.994829,-0.659469,1,1,1,1,1
-160,3.350543,1.964056,-0.64092,1,1,1,1,1
-120,3.353378,1.931813,-0.625474,1,1,1,1,1
-80,3.357514,1.899374,-0.607779,1,1,1,1,1
-40,3.360385,1.868274,-0.584947,1,1,1,1,1
0,3.361796,1.834698,-0.56475,1,1,1,1,1
