timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.673223,0.664244,0.58552,1,1,1,1,1
-360,1.674847,0.664448,0.585234,1,1,1,1,1
-320,1.676333,0.66504,0.584717,1,1,1,1,1
-280,1.677986,0.665326,0.584407,1,1,1,1,1
-240,1.679572,0.665774,0.583992,1,1,1,1,1
-200,1.681466,0.665652,0.583032,1,1,1,1,1
-160,1.683389,0.665557,0.581814,1,1,1,1,1
-120,1.685527,0.665199,0.580683,1,1,1,1,1
-80,1.687388,0.664755,0.579618,1,1,1,1,1
-40,1.689365,0.664628,0.578534,1,1,1,1,1
0,1.692502,0.666395,0.577126,1,1,1,1,1
