timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.689328,-0.719209,-0.013509,0,0,0,0,0
-360,1.74246,-0.727427,-0.016169,0,0,0,0,0
-320,1.795958,-0.732327,-0.02047,0,0,0,0,0
-280,1.84921,-0.739025,-0.020131,0,0,0,0,0
-240,1.902336,-0.747393,-0.020177,0,0,0,0,0
-200,1.955387,-0.753898,-0.02563,0,0,0,0,0
-160,2.008723,-0.754374,-0.030165,0,0,0,0,0
-120,2.062065,-0.747237,-0.028816,0,0,0,0,0
-80,2.114204,-0.734215,-0.030732,0,0,0,0,0
-40,2.165503,-0.717549,-0.030017,0,0,0,0,0
0,2.204237,-0.690552,-0.019638,0,0,0,0,0
