timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.41535,-0.523258,0.377429,1,1,1,1,1
-360,1.437158,-0.523756,0.375295,1,1,1,1,1
-320,1.458802,-0.525166,0.371587,1,1,1,1,1
-280,1.482732,-0.523392,0.367275,1,1,1,1,1
-240,1.510425,-0.522033,0.362862,1,1,1,1,1
-200,1.542054,-0.519553,0.359751,1,1,1,1,1
-160,1.576129,-0.518201,0.359058,1,1,1,1,1
-120,1.608285,-0.517487,0.356751,1,1,1,1,1
-80,1.636464,-0.516518,0.35534,1,1,1,1,1
-40,1.661208,-0.515258,0.354882,1,1,1,1,1
0,1.682939,-0.516847,0.351588,1,1,1,1,1
