timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.103748,0.125765,0.735292,0,1,1,1,1
-360,2.103983,0.129609,0.720425,0,1,1,1,1
-320,2.103475,0.133715,0.706544,0,1,1,1,1
-280,2.103228,0.13756,0.693584,0,1,1,1,1
-240,2.102578,0.141545,0.681511,0,1,1,1,1
-200,2.101562,0.145134,0.670071,0,1,1,1,1
-160,2.100293,0.148706,0.659323,0,1,1,1,1
-120,2.093511,0.144286,0.650463,0,1,1,1,1
-80,2.083057,0.13894,0.642005,0,1,1,1,1
-40,2.069796,0.132697,0.632852,0,1,1,1,1
0,2.050624,0.128385,0.628669,0,1,1,1,1
