timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.360895,1.180089,2.116251,1,1,1,1,1
-360,5.355122,1.175494,2.109624,1,1,1,1,1
-320,5.348946,1.172174,2.103965,1,1,1,1,1
-280,5.343984,1.169319,2.098524,1,1,1,1,1
-240,5.339997,1.166728,2.094034,1,1,1,1,1
-200,5.337134,1.165236,2.089507,1,1,1,1,1
-160,5.335389,1.164042,2.085947,1,1,1,1,1
-120,5.333635,1.161462,2.082618,1,1,1,1,1
-80,5.331258,1.158699,2.07904,1,1,1,1,1
-40,5.328855,1.154666,2.075141,1,1,1,1,1
0,5.326139,1.150893,2.069248,1,1,1,1,1
