timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.786456,-1.128049,0.719167,0,1,1,1,1
-360,1.811522,-1.126355,0.7134,0,1,1,1,1
-320,1.83972,-1.122982,0.707014,0,1,1,1,1
-280,1.870457,-1.117826,0.697927,0,1,1,1,1
-240,1.877313,-1.091177,0.683547,0,1,1,1,1
-200,1.889208,-1.070643,0.672639,0,1,1,1,1
-160,1.92128,-1.064686,0.668451,0,1,1,1,1
-120,1.956017,-1.059437,0.6593,0,1,1,1,1
-80,1.994023,-1.051715,0.65129,0,1,1,1,1
-40,2.008058,-1.064059,0.649962,0,1,1,1,1
0,2.000775,-1.094266,0.671431,0,1,1,1,1
