timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.003837,0.644893,-0.020009,1,1,1,1,1
-360,3.98675,0.605868,-0.008846,1,1,1,1,1
-320,3.997898,0.565787,0.003778,1,1,1,1,1
-280,4.00488,0.529256,0.01398,1,1,1,1,1
-240,3.994202,0.492793,0.02844,1,1,1,1,1
-200,3.984225,0.456843,0.046276,1,1,1,1,1
-160,3.975606,0.419411,0.06336,1,1,1,1,1
-120,3.966358,0.381115,0.0797,1,1,1,1,1
-80,3.957844,0.342634,0.097544,1,1,1,1,1
-40,3.949934,0.303698,0.115404,1,1,1,1,1
0,3.941688,0.263086,0.130225,1,1,1,1,1
