timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.812463,-0.554679,0.240115,1,1,1,1,1
-360,1.839424,-0.555701,0.241373,1,1,1,1,1
-320,1.867275,-0.556743,0.245567,1,1,1,1,1
-280,1.895881,-0.557828,0.250967,1,1,1,1,1
-240,1.926299,-0.556171,0.251425,1,1,1,1,1
-200,1.958175,-0.555771,0.253266,1,1,1,1,1
-160,1.9914,-0.556927,0.253118,1,1,1,1,1
-120,2.025949,-0.558416,0.253765,1,1,1,1,1
-80,2.061533,-0.5558,0.255186,1,1,1,1,1
-40,2.098638,-0.554427,0.257117,1,1,1,1,1
0,2.136802,-0.550677,0.261547,1,1,1,1,1
