timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.759361,0.452344,-0.504458,1,1,1,1,1
-360,3.763752,0.442383,-0.483295,1,1,1,1,1
-320,3.767618,0.431258,-0.462059,1,1,1,1,1
-280,3.76997,0.420062,-0.440428,1,1,1,1,1
-240,3.773913,0.408268,-0.418158,1,1,1,1,1
-200,3.777209,0.397061,-0.39519,1,1,1,1,1
-160,3.780628,0.386661,-0.374937,1,1,1,1,1
-120,3.782115,0.378023,-0.356124,1,1,1,1,1
-80,3.784897,0.368769,-0.336225,1,1,1,1,1
-40,3.787976,0.357833,-0.316488,1,1,1,1,1
0,3.796558,0.34591,-0.297505,1,1,1,1,1
