timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.85246,-1.220031,1.159383,0,1,1,1,1
-360,3.84566,-1.215308,1.156707,0,1,1,1,1
-320,3.837213,-1.209195,1.153574,0,1,1,1,1
-280,3.827506,-1.2018,1.149088,0,1,1,1,1
-240,3.815759,-1.193407,1.144221,0,1,1,1,1
-200,3.802511,-1.184214,1.138074,0,1,1,1,1
-160,3.787529,-1.17427,1.130628,0,1,1,1,1
-120,3.772034,-1.162258,1.121723,0,1,1,1,1
-80,3.75378,-1.150482,1.112521,0,1,1,1,1
-40,3.733944,-1.138099,1.102823,0,1,1,1,1
0,3.713291,-1.124615,1.091975,0,1,1,1,1
