timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.122477,-0.585287,-0.050324,1,1,1,1,1
-360,4.135766,-0.570913,-0.041326,1,1,1,1,1
-320,4.150836,-0.559168,-0.033451,1,1,1,1,1
-280,4.170302,-0.5642,-0.035618,1,1,1,1,1
-240,4.18962,-0.566123,-0.042252,1,1,1,1,1
-200,4.207497,-0.574037,-0.048814,1,1,1,1,1
-160,4.226055,-0.580796,-0.055218,1,1,1,1,1
-120,4.243728,-0.586904,-0.062761,1,1,1,1,1
-80,4.259773,-0.588548,-0.067599,1,1,1,1,1
-40,4.271963,-0.590681,-0.069287,1,1,1,1,1
0,4.282353,-0.593733,-0.072394,1,1,1,1,1
