timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.179464,-1.300618,-0.703853,0,1,1,1,1
-360,2.22914,-1.319109,-0.693854,0,1,1,1,1
-320,2.279811,-1.33569,-0.685459,0,1,1,1,1
-280,2.329618,-1.354588,-0.677051,0,1,1,1,1
-240,2.380811,-1.369101,-0.668438,0,1,1,1,1
-200,2.426707,-1.3531,-0.66065,0,1,1,1,1
-160,2.45083,-1.307341,-0.649722,0,1,1,1,1
-120,2.463041,-1.258164,-0.63159,0,1,1,1,1
-80,2.474094,-1.209719,-0.610633,0,1,1,1,1
-40,2.4848,-1.161546,-0.589149,0,1,1,1,1
0,2.49899,-1.112756,-0.571188,0,1,1,1,1
