timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.386408,0.623785,-0.229635,0,0,1,1,1
-360,1.420033,0.631408,-0.229976,0,0,1,1,1
-320,1.455863,0.643246,-0.224528,0,0,1,1,1
-280,1.493313,0.657259,-0.220081,0,0,1,1,1
-240,1.530804,0.670179,-0.210537,0,0,1,1,1
-200,1.56354,0.688349,-0.202614,0,0,1,1,1
-160,1.593148,0.708425,-0.196921,0,0,1,1,1
-120,1.622327,0.723562,-0.193311,0,0,1,1,1
-80,1.651552,0.731733,-0.190274,0,0,1,1,1
-40,1.677545,0.737336,-0.189503,0,0,1,1,1
0,1.705352,0.742065,-0.189737,0,0,1,1,1
