timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.143182,0.630954,-0.093192,1,1,1,1,1
-360,2.160718,0.630961,-0.085268,1,1,1,1,1
-320,2.179831,0.629942,-0.079262,1,1,1,1,1
-280,2.199349,0.62883,-0.071301,1,1,1,1,1
-240,2.220465,0.624029,-0.068599,1,1,1,1,1
-200,2.240105,0.619052,-0.059352,1,1,1,1,1
-160,2.259425,0.610042,-0.051448,1,1,1,1,1
-120,2.279348,0.604751,-0.042114,1,1,1,1,1
-80,2.298289,0.597056,-0.033015,1,1,1,1,1
-40,2.318875,0.594776,-0.025217,1,1,1,1,1
0,2.336003,0.593321,-0.017002,1,1,1,1,1
