timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.799529,-1.514063,0.535847,1,1,1,1,1
-360,2.849688,-1.494501,0.539455,1,1,1,1,1
-320,2.888416,-1.459916,0.545367,1,1,1,1,1
-280,2.916954,-1.414252,0.545215,1,1,1,1,1
-240,2.94091,-1.366061,0.547753,1,1,1,1,1
-200,2.97634,-1.331866,0.550117,1,1,1,1,1
-160,3.030103,-1.328287,0.54934,1,1,1,1,1
-120,3.084011,-1.329076,0.549589,1,1,1,1,1
-80,3.137945,-1.329641,0.548752,1,1,1,1,1
-40,3.191834,-1.330777,0.548061,1,1,1,1,1
0,3.245773,-1.332252,0.547387,1,1,1,1,1
