timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.402842,1.144429,1.656942,1,1,1,1,1
-360,4.410821,1.139222,1.649707,1,1,1,1,1
-320,4.422309,1.133658,1.644067,1,1,1,1,1
-280,4.435209,1.127633,1.637138,1,1,1,1,1
-240,4.449425,1.120463,1.628837,1,1,1,1,1
-200,4.465734,1.11207,1.620865,1,1,1,1,1
-160,4.483009,1.103241,1.612642,1,1,1,1,1
-120,4.501909,1.09572,1.603842,1,1,1,1,1
-80,4.520537,1.088259,1.59352,1,1,1,1,1
-40,4.530265,1.078414,1.57829,1,1,1,1,1
0,4.530068,1.066784,1.562999,1,1,1,1,1
