timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.285017,1.511068,0.620345,0,1,1,1,1
-360,2.313456,1.487702,0.612437,0,1,1,1,1
-320,2.333763,1.450435,0.601697,0,1,1,1,1
-280,2.355729,1.408447,0.590457,0,1,1,1,1
-240,2.380315,1.362443,0.580539,0,1,1,1,1
-200,2.411151,1.319288,0.571087,0,1,1,1,1
-160,2.439815,1.27367,0.569883,0,1,1,1,1
-120,2.464911,1.226055,0.571099,0,1,1,1,1
-80,2.494954,1.181384,0.570215,0,1,1,1,1
-40,2.540814,1.161559,0.569107,0,1,1,1,1
0,2.594361,1.166259,0.567427,0,1,1,1,1
