timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.501988,0.844522,0.137267,1,1,1,1,1
-360,2.520986,0.800814,0.135619,1,1,1,1,1
-320,2.53982,0.759309,0.131408,1,1,1,1,1
-280,2.555263,0.718973,0.129269,1,1,1,1,1
-240,2.572247,0.682291,0.126518,1,1,1,1,1
-200,2.589562,0.648328,0.123874,1,1,1,1,1
-160,2.60879,0.616648,0.1214,1,1,1,1,1
-120,2.622656,0.585322,0.114191,1,1,1,1,1
-80,2.629695,0.555779,0.106749,1,1,1,1,1
-40,2.636693,0.530453,0.096958,1,1,1,1,1
0,2.641863,0.504007,0.090982,1,1,1,1,1
