timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.919136,-0.237895,0.561268,1,1,1,1,1
-360,1.931128,-0.219177,0.546993,1,1,1,1,1
-320,1.941804,-0.20005,0.533014,1,1,1,1,1
-280,1.951145,-0.181557,0.518039,1,1,1,1,1
-240,1.961228,-0.16299,0.504394,1,1,1,1,1
-200,1.9724,-0.145393,0.491082,1,1,1,1,1
-160,1.982009,-0.127709,0.477225,1,1,1,1,1
-120,1.993737,-0.111488,0.464142,1,1,1,1,1
-80,2.005173,-0.095085,0.452177,1,1,1,1,1
-40,2.016767,-0.079256,0.440339,1,1,1,1,1
0,2.0286,-0.064506,0.428317,1,1,1,1,1
