timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.981591,0.245665,-0.123098,1,1,1,1,1
-360,0.985005,0.252468,-0.119598,1,1,1,1,1
-320,0.987096,0.256298,-0.117191,1,1,1,1,1
-280,0.987674,0.258192,-0.115778,1,1,1,1,1
-240,0.988126,0.260137,-0.114501,1,1,1,1,1
-200,0.990895,0.26239,-0.112276,1,1,1,1,1
-160,0.995012,0.264268,-0.110388,1,1,1,1,1
-120,0.999658,0.265995,-0.108088,1,1,1,1,1
-80,1.004962,0.264711,-0.106053,1,1,1,1,1
-40,1.00986,0.260886,-0.104031,1,1,1,1,1
0,1.014421,0.25541,-0.101945,1,1,1,1,1
