timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.365178,-0.144286,-1.225877,1,1,1,1,1
-360,3.388306,-0.143635,-1.197342,1,1,1,1,1
-320,3.408699,-0.133951,-1.172417,1,1,1,1,1
-280,3.427714,-0.127772,-1.149333,1,1,1,1,1
-240,3.442017,-0.119339,-1.128317,1,1,1,1,1
-200,3.456404,-0.112028,-1.112356,1,1,1,1,1
-160,3.469516,-0.10694,-1.097791,1,1,1,1,1
-120,3.481993,-0.100472,-1.084252,1,1,1,1,1
-80,3.493219,-0.094732,-1.070402,1,1,1,1,1
-40,3.504327,-0.090336,-1.057494,1,1,1,1,1
0,3.514883,-0.088046,-1.044087,1,1,1,1,1
