timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.756274,-0.31158,0.419782,1,1,1,1,1
-360,2.749912,-0.299261,0.407984,1,1,1,1,1
-320,2.7441,-0.284395,0.394681,1,1,1,1,1
-280,2.759204,-0.27246,0.388485,1,1,1,1,1
-240,2.774731,-0.259931,0.383508,1,1,1,1,1
-200,2.789818,-0.247701,0.375635,1,1,1,1,1
-160,2.807307,-0.237949,0.369072,1,1,1,1,1
-120,2.823006,-0.228914,0.361259,1,1,1,1,1
-80,2.8345,-0.220079,0.354939,1,1,1,1,1
-40,2.843749,-0.211997,0.350939,1,1,1,1,1
0,2.852798,-0.203747,0.346197,1,1,1,1,1
