timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.334422,1.407171,-0.066662,1,1,1,1,1
-360,2.318305,1.393648,-0.059042,1,1,1,1,1
-320,2.300476,1.381392,-0.054179,1,1,1,1,1
-280,2.281828,1.368301,-0.051581,1,1,1,1,1
-240,2.263304,1.355051,-0.046224,1,1,1,1,1
-200,2.245776,1.339751,-0.044306,1,1,1,1,1
-160,2.225165,1.329236,-0.04537,1,1,1,1,1
-120,2.20346,1.319511,-0.048832,1,1,1,1,1
-80,2.186628,1.303875,-0.048874,1,1,1,1,1
-40,2.169807,1.290537,-0.051589,1,1,1,1,1
0,2.154781,1.2773,-0.047087,1,1,1,1,1
