timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.044187,1.184047,-0.981175,1,1,1,1,1
-360,2.046201,1.186792,-0.98082,1,1,1,1,1
-320,2.047714,1.18968,-0.980079,1,1,1,1,1
-280,2.04933,1.194606,-0.977789,1,1,1,1,1
-240,2.053266,1.198464,-0.975269,1,1,1,1,1
-200,2.056727,1.201949,-0.974872,1,1,1,1,1
-160,2.059744,1.204858,-0.975065,1,1,1,1,1
-120,2.062021,1.207736,-0.974735,1,1,1,1,1
-80,2.064356,1.211211,-0.975085,1,1,1,1,1
-40,2.067462,1.214665,-0.975514,1,1,1,1,1
0,2.07016,1.217767,-0.975251,1,1,1,1,1
