timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.035344,-2.214335,-1.033828,1,1,1,1,1
-360,3.046379,-2.21039,-1.022319,1,1,1,1,1
-320,3.058047,-2.205365,-1.011875,1,1,1,1,1
-280,3.069831,-2.199374,-1.000501,1,1,1,1,1
-240,3.083242,-2.190646,-0.985189,1,1,1,1,1
-200,3.102161,-2.181362,-0.967185,1,1,1,1,1
-160,3.12286,-2.171761,-0.945955,1,1,1,1,1
-120,3.143024,-2.162912,-0.924185,1,1,1,1,1
-80,3.163222,-2.153685,-0.902914,1,1,1,1,1
-40,3.181789,-2.143353,-0.88129,1,1,1,1,1
0,3.19945,-2.133847,-0.859308,1,1,1,1,1
