timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.269676,0.6098,0.246491,0,0,1,1,1
-360,1.301182,0.611753,0.24518,0,0,1,1,1
-320,1.332264,0.606353,0.242211,0,0,1,1,1
-280,1.363797,0.60363,0.240611,0,0,1,1,1
-240,1.39517,0.597281,0.238359,0,0,1,1,1
-200,1.428531,0.59036,0.235985,0,0,1,1,1
-160,1.457705,0.577386,0.239031,0,0,1,1,1
-120,1.484342,0.570761,0.252149,0,0,1,1,1
-80,1.508682,0.568309,0.259597,0,0,1,1,1
-40,1.531874,0.563702,0.269136,0,0,1,1,1
0,1.56058,0.557492,0.27838,0,0,1,1,1
