timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.402894,0.514482,-0.184405,0,1,1,1,1
-360,1.433133,0.517648,-0.182589,0,1,1,1,1
-320,1.463173,0.523169,-0.179599,0,1,1,1,1
-280,1.485719,0.540764,-0.171876,0,1,1,1,1
-240,1.505611,0.557067,-0.165475,0,1,1,1,1
-200,1.523821,0.569934,-0.158157,0,1,1,1,1
-160,1.545692,0.579563,-0.156748,0,1,1,1,1
-120,1.570999,0.58732,-0.157818,0,1,1,1,1
-80,1.59713,0.593349,-0.157927,0,1,1,1,1
-40,1.622926,0.581331,-0.157543,0,1,1,1,1
0,1.650292,0.565267,-0.158233,0,1,1,1,1
