timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.396091,1.20399,0.527336,0,1,1,1,1
-360,1.434391,1.201684,0.529149,0,1,1,1,1
-320,1.473334,1.196098,0.529298,0,1,1,1,1
-280,1.512873,1.191208,0.532071,0,1,1,1,1
-240,1.55287,1.184524,0.533247,0,1,1,1,1
-200,1.59216,1.173649,0.533255,0,1,1,1,1
-160,1.632561,1.18097,0.529222,0,1,1,1,1
-120,1.674209,1.192415,0.529949,0,1,1,1,1
-80,1.717365,1.204764,0.528477,0,1,1,1,1
-40,1.761897,1.220031,0.526326,0,1,1,1,1
0,1.808523,1.233348,0.522774,0,1,1,1,1
