timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.306309,-0.642836,0.329497,1,1,1,1,1
-360,1.306973,-0.627149,0.322087,1,1,1,1,1
-320,1.306523,-0.611058,0.314234,1,1,1,1,1
-280,1.305643,-0.594743,0.306969,1,1,1,1,1
-240,1.305095,-0.578867,0.300217,1,1,1,1,1
-200,1.307406,-0.564428,0.293327,1,1,1,1,1
-160,1.309323,-0.550744,0.287873,1,1,1,1,1
-120,1.304876,-0.563944,0.294126,1,1,1,1,1
-80,1.30172,-0.579638,0.306533,1,1,1,1,1
-40,1.301571,-0.597508,0.320937,1,1,1,1,1
0,1.303417,-0.616887,0.336575,1,1,1,1,1
