timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.593635,-0.764573,0.287276,0,1,1,1,1
-360,2.590368,-0.753354,0.287574,0,1,1,1,1
-320,2.587292,-0.746905,0.288057,0,1,1,1,1
-280,2.581241,-0.75731,0.290584,0,1,1,1,1
-240,2.578881,-0.773975,0.296499,0,1,1,1,1
-200,2.580853,-0.792953,0.305439,0,1,1,1,1
-160,2.595843,-0.790814,0.308142,0,1,1,1,1
-120,2.611851,-0.782249,0.305467,0,1,1,1,1
-80,2.626296,-0.777846,0.302983,0,1,1,1,1
-40,2.63812,-0.775246,0.301074,0,1,1,1,1
0,2.647063,-0.773888,0.299061,0,1,1,1,1
