timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.409274,-0.332188,-0.565957,0,1,1,1,1
-360,1.422022,-0.347816,-0.544723,0,1,1,1,1
-320,1.434102,-0.365606,-0.525169,0,1,1,1,1
-280,1.444596,-0.381124,-0.50272,0,1,1,1,1
-240,1.455498,-0.401858,-0.485157,0,1,1,1,1
-200,1.471383,-0.414812,-0.46422,0,1,1,1,1
-160,1.487618,-0.433477,-0.448815,0,1,1,1,1
-120,1.504588,-0.45224,-0.430935,0,1,1,1,1
-80,1.521521,-0.472158,-0.412425,0,1,1,1,1
-40,1.537376,-0.491445,-0.393367,0,1,1,1,1
0,1.552203,-0.511493,-0.377337,0,1,1,1,1
