timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.213637,-1.076246,0.645364,1,1,1,1,1
-360,4.260919,-1.050673,0.644436,1,1,1,1,1
-320,4.30719,-1.023162,0.642077,1,1,1,1,1
-280,4.353872,-0.996301,0.643557,1,1,1,1,1
-240,4.344571,-0.953743,0.644892,1,1,1,1,1
-200,4.32472,-0.922807,0.652239,1,1,1,1,1
-160,4.308392,-0.903555,0.657376,1,1,1,1,1
-120,4.299933,-0.893112,0.658974,1,1,1,1,1
-80,4.297975,-0.890482,0.659789,1,1,1,1,1
-40,4.298737,-0.889767,0.660408,1,1,1,1,1
0,4.301068,-0.887058,0.660433,1,1,1,1,1
