timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.290339,0.765811,0.731417,1,1,1,1,1
-360,2.303341,0.771937,0.730081,1,1,1,1,1
-320,2.313858,0.776634,0.728978,1,1,1,1,1
-280,2.321961,0.781129,0.727755,1,1,1,1,1
-240,2.329507,0.786276,0.726358,1,1,1,1,1
-200,2.337123,0.791402,0.726226,1,1,1,1,1
-160,2.344882,0.796169,0.724881,1,1,1,1,1
-120,2.353003,0.800615,0.72427,1,1,1,1,1
-80,2.363277,0.805964,0.723018,1,1,1,1,1
-40,2.376583,0.811986,0.722128,1,1,1,1,1
0,2.391653,0.817595,0.717788,1,1,1,1,1
