timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.651819,-0.381816,0.178592,1,1,1,1,1
-360,1.673158,-0.388275,0.175699,1,1,1,1,1
-320,1.69827,-0.395891,0.171841,1,1,1,1,1
-280,1.725012,-0.406946,0.164824,1,1,1,1,1
-240,1.752465,-0.40323,0.162841,1,1,1,1,1
-200,1.778806,-0.395279,0.163951,1,1,1,1,1
-160,1.802827,-0.379177,0.162497,1,1,1,1,1
-120,1.825445,-0.361079,0.164143,1,1,1,1,1
-80,1.851502,-0.34887,0.161343,1,1,1,1,1
-40,1.877132,-0.335842,0.159573,1,1,1,1,1
0,1.901204,-0.321179,0.155474,1,1,1,1,1
