timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.179036,-0.476155,0.444333,1,1,1,1,1
-360,1.200289,-0.481688,0.448509,1,1,1,1,1
-320,1.221749,-0.485123,0.453627,1,1,1,1,1
-280,1.24355,-0.48827,0.457698,1,1,1,1,1
-240,1.264738,-0.493101,0.459237,1,1,1,1,1
-200,1.282973,-0.500271,0.455052,1,1,1,1,1
-160,1.298736,-0.507476,0.450503,1,1,1,1,1
-120,1.313445,-0.511608,0.446949,1,1,1,1,1
-80,1.327746,-0.516018,0.445983,1,1,1,1,1
-40,1.34197,-0.519625,0.443177,1,1,1,1,1
0,1.356954,-0.521496,0.441088,1,1,1,1,1
