timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.708211,-0.234229,-0.779761,1,1,1,1,1
-360,1.697685,-0.231887,-0.757877,1,1,1,1,1
-320,1.687671,-0.229324,-0.735634,1,1,1,1,1
-280,1.678187,-0.227269,-0.71309,1,1,1,1,1
-240,1.66961,-0.224045,-0.690482,1,1,1,1,1
-200,1.662452,-0.220535,-0.66782,1,1,1,1,1
-160,1.654369,-0.216612,-0.645516,1,1,1,1,1
-120,1.645491,-0.214892,-0.62362,1,1,1,1,1
-80,1.63733,-0.212186,-0.601676,1,1,1,1,1
-40,1.627797,-0.209391,-0.580365,1,1,1,1,1
0,1.623237,-0.206744,-0.557983,1,1,1,1,1
