timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.817545,-0.146778,-0.109377,1,1,1,1,1
-360,1.837549,-0.159026,-0.10391,1,1,1,1,1
-320,1.858974,-0.169368,-0.098297,1,1,1,1,1
-280,1.878994,-0.18341,-0.090426,1,1,1,1,1
-240,1.900361,-0.195164,-0.0815,1,1,1,1,1
-200,1.923626,-0.205449,-0.076465,1,1,1,1,1
-160,1.947464,-0.212487,-0.069896,1,1,1,1,1
-120,1.971826,-0.218907,-0.064239,1,1,1,1,1
-80,1.995023,-0.227272,-0.05652,1,1,1,1,1
-40,2.015984,-0.236449,-0.047972,1,1,1,1,1
0,2.036612,-0.244948,-0.041201,1,1,1,1,1
