timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.544002,-0.08043,0.227033,1,1,1,1,1
-360,2.542269,-0.098903,0.222389,1,1,1,1,1
-320,2.539106,-0.117731,0.217068,1,1,1,1,1
-280,2.53617,-0.137584,0.216517,1,1,1,1,1
-240,2.534843,-0.155263,0.229054,1,1,1,1,1
-200,2.535408,-0.171451,0.244676,1,1,1,1,1
-160,2.535719,-0.184434,0.263602,1,1,1,1,1
-120,2.535349,-0.197386,0.282858,1,1,1,1,1
-80,2.534396,-0.21037,0.302419,1,1,1,1,1
-40,2.534442,-0.221599,0.323383,1,1,1,1,1
0,2.533055,-0.231149,0.345323,1,1,1,1,1
