timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.193804,-0.504092,0.327656,1,1,1,1,1
-360,2.196636,-0.478317,0.334859,1,1,1,1,1
-320,2.199086,-0.451824,0.340893,1,1,1,1,1
-280,2.202731,-0.425036,0.346984,1,1,1,1,1
-240,2.207723,-0.398148,0.353201,1,1,1,1,1
-200,2.219205,-0.372777,0.347752,1,1,1,1,1
-160,2.230358,-0.34678,0.339653,1,1,1,1,1
-120,2.242296,-0.319717,0.329357,1,1,1,1,1
-80,2.2579,-0.29257,0.320186,1,1,1,1,1
-40,2.27209,-0.26395,0.30931,1,1,1,1,1
0,2.288686,-0.234486,0.302121,1,1,1,1,1
