timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.635679,1.080065,1.298293,1,1,1,1,1
-360,3.635225,1.065419,1.294679,1,1,1,1,1
-320,3.632754,1.049946,1.287607,1,1,1,1,1
-280,3.633929,1.032427,1.279383,1,1,1,1,1
-240,3.634589,1.013596,1.270193,1,1,1,1,1
-200,3.63433,0.993449,1.262257,1,1,1,1,1
-160,3.633431,0.974417,1.252905,1,1,1,1,1
-120,3.633993,0.956501,1.244414,1,1,1,1,1
-80,3.633021,0.942495,1.237488,1,1,1,1,1
-40,3.632862,0.932641,1.232055,1,1,1,1,1
0,3.632355,0.925196,1.228573,1,1,1,1,1
