timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.837998,0.178551,-0.544071,1,1,1,1,1
-360,1.831791,0.17051,-0.5315,1,1,1,1,1
-320,1.828012,0.161815,-0.51863,1,1,1,1,1
-280,1.825038,0.152606,-0.506019,1,1,1,1,1
-240,1.828266,0.142127,-0.502644,1,1,1,1,1
-200,1.836246,0.134769,-0.515316,1,1,1,1,1
-160,1.838064,0.11819,-0.523063,1,1,1,1,1
-120,1.836928,0.098357,-0.52897,1,1,1,1,1
-80,1.83488,0.077494,-0.523972,1,1,1,1,1
-40,1.839049,0.060692,-0.510428,1,1,1,1,1
0,1.846356,0.045241,-0.497313,1,1,1,1,1
