timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.719678,-1.441789,2.151697,1,1,1,1,1
-360,5.715382,-1.436067,2.145086,1,1,1,1,1
-320,5.710988,-1.430738,2.138695,1,1,1,1,1
-280,5.706523,-1.425339,2.132097,1,1,1,1,1
-240,5.702221,-1.419907,2.125528,1,1,1,1,1
-200,5.697207,-1.414112,2.118633,1,1,1,1,1
-160,5.691122,-1.407795,2.111297,1,1,1,1,1
-120,5.684967,-1.401126,2.10314,1,1,1,1,1
-80,5.67855,-1.394183,2.095002,1,1,1,1,1
-40,5.672617,-1.386884,2.087064,1,1,1,1,1
0,5.666783,-1.379809,2.079297,1,1,1,1,1
