timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.881242,0.228406,-0.098562,0,1,1,1,1
-360,4.87174,0.232285,-0.096129,0,1,1,1,1
-320,4.862717,0.236204,-0.093252,0,1,1,1,1
-280,4.854449,0.240729,-0.090589,0,1,1,1,1
-240,4.846762,0.244629,-0.087403,0,1,1,1,1
-200,4.83699,0.248541,-0.085732,0,1,1,1,1
-160,4.825849,0.252849,-0.084894,0,1,1,1,1
-120,4.814755,0.257265,-0.083779,0,1,1,1,1
-80,4.803566,0.26139,-0.082523,0,1,1,1,1
-40,4.792325,0.265413,-0.08145,0,1,1,1,1
0,4.781035,0.269393,-0.080402,0,1,1,1,1
