timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.474746,0.341666,0.115979,0,1,1,1,1
-360,1.481142,0.335037,0.117736,0,1,1,1,1
-320,1.488863,0.327263,0.119549,0,1,1,1,1
-280,1.496758,0.316535,0.120718,0,1,1,1,1
-240,1.507295,0.304474,0.122133,0,1,1,1,1
-200,1.519143,0.291998,0.122311,0,1,1,1,1
-160,1.530317,0.278946,0.122956,0,1,1,1,1
-120,1.540532,0.265285,0.123849,0,1,1,1,1
-80,1.5501,0.251455,0.125482,0,1,1,1,1
-40,1.560042,0.238475,0.126547,0,1,1,1,1
0,1.569198,0.243904,0.130245,0,1,1,1,1
