timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.421854,-1.119629,0.921064,1,1,1,1,1
-360,3.442706,-1.114068,0.918612,1,1,1,1,1
-320,3.467998,-1.107119,0.916586,1,1,1,1,1
-280,3.497177,-1.098045,0.913737,1,1,1,1,1
-240,3.523556,-1.078383,0.910468,1,1,1,1,1
-200,3.527807,-1.049422,0.900592,1,1,1,1,1
-160,3.516698,-1.028473,0.888852,1,1,1,1,1
-120,3.509097,-1.013265,0.881981,1,1,1,1,1
-80,3.503822,-1.002599,0.876336,1,1,1,1,1
-40,3.500401,-0.992561,0.871116,1,1,1,1,1
0,3.497018,-0.983796,0.866652,1,1,1,1,1
