timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.007053,0.023058,0.757853,1,1,1,1,1
-360,3.012027,0.01472,0.751956,1,1,1,1,1
-320,3.016331,0.005953,0.744964,1,1,1,1,1
-280,3.021125,-0.001863,0.739352,1,1,1,1,1
-240,3.024521,-0.008227,0.733162,1,1,1,1,1
-200,3.024091,-0.012154,0.723976,1,1,1,1,1
-160,3.023498,-0.013819,0.713732,1,1,1,1,1
-120,3.023482,-0.015078,0.704031,1,1,1,1,1
-80,3.022934,-0.017603,0.694767,1,1,1,1,1
-40,3.021436,-0.019608,0.685005,1,1,1,1,1
0,3.019241,-0.022989,0.674569,1,1,1,1,1
