timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.342985,-0.550052,0.657144,0,1,1,1,1
-360,2.331827,-0.555464,0.637985,0,1,1,1,1
-320,2.323792,-0.565276,0.618752,0,1,1,1,1
-280,2.317301,-0.565591,0.598464,0,1,1,1,1
-240,2.307757,-0.553628,0.582351,0,1,1,1,1
-200,2.30261,-0.537115,0.567547,0,1,1,1,1
-160,2.301729,-0.518341,0.553656,0,1,1,1,1
-120,2.296493,-0.501552,0.538365,0,1,1,1,1
-80,2.292453,-0.483078,0.524076,0,1,1,1,1
-40,2.284483,-0.466399,0.507856,0,1,1,1,1
0,2.277974,-0.448896,0.48985,0,1,1,1,1
