timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.476696,-0.409889,-0.564681,1,1,1,1,1
-360,2.505392,-0.393681,-0.550692,1,1,1,1,1
-320,2.534978,-0.375879,-0.536215,1,1,1,1,1
-280,2.564666,-0.355575,-0.520956,1,1,1,1,1
-240,2.591238,-0.329918,-0.503494,1,1,1,1,1
-200,2.601456,-0.300514,-0.479994,1,1,1,1,1
-160,2.590364,-0.276641,-0.446332,1,1,1,1,1
-120,2.57567,-0.255366,-0.412791,1,1,1,1,1
-80,2.562102,-0.236464,-0.378154,1,1,1,1,1
-40,2.545085,-0.219202,-0.34546,1,1,1,1,1
0,2.528352,-0.202209,-0.313936,1,1,1,1,1
