timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.328275,-1.012919,-0.180645,1,1,1,1,1
-360,2.318099,-1.051963,-0.173761,1,1,1,1,1
-320,2.312924,-1.090389,-0.16283,1,1,1,1,1
-280,2.30367,-1.128556,-0.150452,1,1,1,1,1
-240,2.291756,-1.167973,-0.139082,1,1,1,1,1
-200,2.276503,-1.204407,-0.13053,1,1,1,1,1
-160,2.27941,-1.199997,-0.11687,1,1,1,1,1
-120,2.304898,-1.175708,-0.105812,1,1,1,1,1
-80,2.334222,-1.153882,-0.096794,1,1,1,1,1
-40,2.362777,-1.128781,-0.092966,1,1,1,1,1
0,2.392586,-1.10715,-0.082449,1,1,1,1,1
