timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.024581,1.385365,0.316292,0,0,1,1,1
-360,2.057218,1.377754,0.312795,0,0,1,1,1
-320,2.090223,1.37011,0.313333,0,0,1,1,1
-280,2.119587,1.354187,0.310147,0,0,1,1,1
-240,2.145636,1.331356,0.313077,0,0,1,1,1
-200,2.175653,1.315678,0.320582,0,0,1,1,1
-160,2.202885,1.296743,0.329186,0,0,1,1,1
-120,2.228674,1.275767,0.336704,0,0,1,1,1
-80,2.25594,1.257822,0.345461,0,0,1,1,1
-40,2.286425,1.246303,0.350892,0,0,1,1,1
0,2.316442,1.234726,0.353116,0,0,1,1,1
