timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.604674,-0.266469,0.349179,1,1,1,1,1
-360,1.600142,-0.275337,0.362379,1,1,1,1,1
-320,1.592544,-0.284729,0.379085,1,1,1,1,1
-280,1.583059,-0.297139,0.398294,1,1,1,1,1
-240,1.572948,-0.309346,0.418183,1,1,1,1,1
-200,1.562011,-0.320758,0.438215,1,1,1,1,1
-160,1.563761,-0.325313,0.455061,1,1,1,1,1
-120,1.581504,-0.319914,0.452675,1,1,1,1,1
-80,1.592012,-0.314579,0.451236,1,1,1,1,1
-40,1.599844,-0.309919,0.449452,1,1,1,1,1
0,1.607187,-0.305488,0.448097,1,1,1,1,1
