timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.555026,1.154732,0.475541,1,1,1,1,1
-360,5.545641,1.146378,0.472841,1,1,1,1,1
-320,5.537788,1.138464,0.470458,1,1,1,1,1
-280,5.529583,1.131554,0.468,1,1,1,1,1
-240,5.521756,1.124935,0.465638,1,1,1,1,1
-200,5.513541,1.118314,0.463859,1,1,1,1,1
-160,5.50453,1.11162,0.461882,1,1,1,1,1
-120,5.494897,1.104565,0.459553,1,1,1,1,1
-80,5.485132,1.096914,0.457315,1,1,1,1,1
-40,5.474689,1.089675,0.454239,1,1,1,1,1
0,5.464244,1.082765,0.450726,1,1,1,1,1
