timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.058878,-0.210945,-0.083675,0,0,1,1,1
-360,1.111137,-0.221093,-0.074908,0,0,1,1,1
-320,1.163087,-0.233431,-0.0685,0,0,1,1,1
-280,1.21502,-0.244648,-0.059201,0,0,1,1,1
-240,1.267502,-0.254203,-0.051082,0,0,1,1,1
-200,1.314766,-0.252005,-0.038834,0,0,1,1,1
-160,1.330881,-0.204732,-0.020251,0,0,1,1,1
-120,1.347961,-0.158241,-0.003892,0,0,1,1,1
-80,1.363568,-0.111421,0.009747,0,0,1,1,1
-40,1.373419,-0.064377,0.023885,0,0,1,1,1
0,1.382075,-0.0183,0.036702,0,0,1,1,1
