timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.882956,1.213983,0.58031,0,0,0,0,0
-360,2.882,1.211026,0.579302,0,0,0,0,0
-320,2.880271,1.208424,0.577858,0,0,0,0,0
-280,2.878807,1.205112,0.576178,0,0,0,0,0
-240,2.877094,1.201895,0.574589,0,0,0,0,0
-200,2.874755,1.198492,0.572688,0,0,0,0,0
-160,2.873366,1.194708,0.570786,0,0,0,0,0
-120,2.871566,1.202575,0.56753,0,0,0,0,0
-80,2.872803,1.218716,0.559554,0,0,0,0,0
-40,2.8716,1.239735,0.546821,0,0,0,0,0
0,2.867052,1.263476,0.532845,0,0,0,0,0
